Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)","12,6870899200439","14,2407503128052","13,9175901412964","14,0062198638916","14,6859397888184","14,5606899261475","14,5045604705811","15,0122203826904","15,7389497756958","16,7659606933594","15,4591398239136","17,4043197631836","22,4297103881836","24,3400993347168","29,2896633148193","37,5630149841309","34,8730010986328","35,0733947753906","31,2031917572021","30,7712001800537","31,9932994842529",
Bhutan,BTN,"School enrollment, tertiary (% gross)",,,,,,"5,03900003433228","5,30334997177124","5,70472002029419","6,75872993469238","6,49166011810303","6,90941190719604","8,11629199981689","8,02534198760986","10,9007196426392",,"14,1241397857666",,"14,7816114425659","14,662446975708","15,5683002471924","16,5131340026855","23,2721309661865"
Botswana,BWA,"School enrollment, tertiary (% gross)","7,35284996032715","7,93668985366821","8,27390956878662","9,63696002960205","10,2148504257202","9,92901992797852","10,8970603942871","11,1151599884033","15,4785203933716","23,6835098266602","20,8483791351318","18,5426998138428","22,8304805755615","28,2471103668213","27,3073101043701","30,2393398284912","25,9108695983887","24,8599700927734","26,7171192169189","25,0813903808594","26,0889205932617","24,7283897399902"
Central African Republic,CAF,"School enrollment, tertiary (% gross)","1,91740000247955",,,,"1,72571003437042",,"1,14201998710632",,"2,34291005134583","2,53538990020752","2,67114996910095","3,13707995414734","2,980299949646",,,,,,,,,
Canada,CAN,"School enrollment, tertiary (% gross)","59,1144599914551",,"59,5465888977051",,,,,"63,6000595092773","63,7673988342285","63,0657691955566","61,6558494567871","63,4673194885254","63,980770111084","65,3322982788086","65,612907409668","64,7869567871094","66,4391784667969","68,9225082397461","70,1130218505859","75,6988220214844","79,5169219970703",
Central Europe and the Baltics,CEB,"School enrollment, tertiary (% gross)","38,8769989013672","42,9862518310547","46,6089706420898","50,0849685668945","53,4928207397461","57,0163383483887","59,7675285339355","62,5872611999512","65,8536071777344","67,7014007568359","68,2090377807617","67,0416488647461","65,1936492919922","63,6143913269043","62,0880088806152","61,048038482666","61,1347007751465","61,7925796508789","62,5338287353516","63,349178314209","64,8918914794922",
Switzerland,CHE,"School enrollment, tertiary (% gross)","37,7789611816406","39,7722816467285","40,9465484619141","44,0396690368652","45,6007804870605","45,8041496276855","46,5377998352051","47,2425308227539","48,8332786560059","50,1480903625488","52,9377288818359","54,4845199584961","55,5204696655273","56,270149230957","57,2297210693359","57,7073516845703","58,0469512939453","59,56298828125","61,3774490356445","63,3080596923828","65,3340911865234",
Channel Islands,CHI,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, tertiary (% gross)","35,3763008117676",,"40,3782501220703","43,469539642334","43,930248260498","49,368839263916","48,2346687316895","53,9566688537598","56,7312698364258","60,9114990234375","67,8634262084961","72,2767868041992","75,9310684204102","79,9562911987305","82,8463821411133","85,2667236328125","87,1881408691406","88,4644165039063","90,8963088989258","93,1011276245117","91,6693496704102",
Cote d'Ivoire,CIV,"School enrollment, tertiary (% gross)",,,,,,,,"9,00825977325439","8,50841045379639","8,35795021057129","7,67224979400635","3,42073011398315",,"8,23077964782715","8,31519031524658","8,79438018798828","8,94925022125244","9,34136962890625",,"9,95259952545166","9,91298961639404",
